00080001, LengthToEnd, UL, 1, RET, true
00160002, PrimaryChromaticities, DS, 3, , false
00160003, BatteryLevel, UT, 1, , false
00160004, ExposureTimeInSeconds, DS, 1, , false
00160005, FNumber, DS, 1, , false
00160006, OECFRows, IS, 1, , false
00160007, OECFColumns, IS, 1, , false
00160008, OECFColumnNames, UC, 1-n, , false
00160009, OECFValues, DS, 1-n, , false
0016000A, SpatialFrequencyResponseRows, IS, 1, , false
0016000B, SpatialFrequencyResponseColumns, IS, 1, , false
0016000C, SpatialFrequencyResponseColumnNames, UC, 1-n, , false
0016000D, SpatialFrequencyResponseValues, DS, 1-n, , false
0016000E, ColorFilterArrayPatternRows, IS, 1, , false
0016000F, ColorFilterArrayPatternColumns, IS, 1, , false
00160010, ColorFilterArrayPatternValues, DS, 1-n, , false
00160011, FlashFiringStatus, US, 1, , false
00160012, FlashReturnStatus, US, 1, , false
00160013, FlashMode, US, 1, , false
00160014, FlashFunctionPresent, US, 1, , false
00160015, FlashRedEyeMode, US, 1, , false
00160016, ExposureProgram, US, 1, , false
00160017, SpectralSensitivity, UT, 1, , false
00160018, PhotographicSensitivity, IS, 1, , false
00160019, SelfTimerMode, IS, 1, , false
0016001A, SensitivityType, US, 1, , false
0016001B, StandardOutputSensitivity, IS, 1, , false
0016001C, RecommendedExposureIndex, IS, 1, , false
0016001D, ISOSpeed, IS, 1, , false
0016001E, ISOSpeedLatitudeyyy, IS, 1, , false
0016001F, ISOSpeedLatitudezzz, IS, 1, , false
00160020, EXIFVersion, UT, 1, , false
00160021, ShutterSpeedValue, DS, 1, , false
00160022, ApertureValue, DS, 1, , false
00160023, BrightnessValue, DS, 1, , false
00160024, ExposureBiasValue, DS, 1, , false
00160025, MaxApertureValue, DS, 1, , false
00160026, SubjectDistance, DS, 1, , false
00160027, MeteringMode, US, 1, , false
00160028, LightSource, US, 1, , false
00160029, FocalLength, DS, 1, , false
0016002A, SubjectArea, IS, 2-4, , false
0016002B, MakerNote, OB, 1, , false
00160030, Temperature, DS, 1, , false
00160031, Humidity, DS, 1, , false
00160032, Pressure, DS, 1, , false
00160033, WaterDepth, DS, 1, , false
00160034, Acceleration, DS, 1, , false
00160035, CameraElevationAngle, DS, 1, , false
00160036, FlashEnergy, DS, 1-2, , false
00160037, SubjectLocation, IS, 2, , false
00160038, PhotographicExposureIndex, DS, 1, , false
00160039, SensingMethod, US, 1, , false
0016003A, FileSource, US, 1, , false
0016003B, SceneType, US, 1, , false
00160041, CustomRendered, US, 1, , false
00160042, ExposureMode, US, 1, , false
00160043, WhiteBalance, US, 1, , false
00160044, DigitalZoomRatio, DS, 1, , false
00160045, FocalLengthIn35mmFilm, IS, 1, , false
00160046, SceneCaptureType, US, 1, , false
00160047, GainControl, US, 1, , false
00160048, Contrast, US, 1, , false
00160049, Saturation, US, 1, , false
0016004A, Sharpness, US, 1, , false
0016004B, DeviceSettingDescription, OB, 1, , false
0016004C, SubjectDistanceRange, US, 1, , false
0016004D, CameraOwnerName, UT, 1, , false
0016004E, LensSpecification, DS, 4, , false
0016004F, LensMake, UT, 1, , false
00160050, LensModel, UT, 1, , false
00160051, LensSerialNumber, UT, 1, , false
00160061, InteroperabilityIndex, CS, 1, , false
00160062, InteroperabilityVersion, OB, 1, , false
00160070, GPSVersionID, OB, 1, , false
00160071, GPSLatitudeRef, CS, 1, , false
00160072, GPSLatitude, DS, 3, , false
00160073, GPSLongitudeRef, CS, 1, , false
00160074, GPSLongitude, DS, 3, , false
00160075, GPSAltitudeRef, US, 1, , false
00160076, GPSAltitude, DS, 1, , false
00160077, GPSTimeStamp, DT, 1, , false
00160078, GPSSatellites, UT, 1, , false
00160079, GPSStatus, CS, 1, , false
0016007A, GPSMeasureMode, CS, 1, , false
0016007B, GPSDOP, DS, 1, , false
0016007C, GPSSpeedRef, CS, 1, , false
0016007D, GPSSpeed, DS, 1, , false
0016007E, GPSTrackRef, CS, 1, , false
0016007F, GPSTrack, DS, 1, , false
00160080, GPSImgDirectionRef, CS, 1, , false
00160081, GPSImgDirection, DS, 1, , false
00160082, GPSMapDatum, UT, 1, , false
00160083, GPSDestLatitudeRef, CS, 1, , false
00160084, GPSDestLatitude, DS, 3, , false
00160085, GPSDestLongitudeRef, CS, 1, , false
00160086, GPSDestLongitude, DS, 3, , false
00160087, GPSDestBearingRef, CS, 1, , false
00160088, GPSDestBearing, DS, 1, , false
00160089, GPSDestDistanceRef, CS, 1, , false
0016008A, GPSDestDistance, DS, 1, , false
0016008B, GPSProcessingMethod, OB, 1, , false
0016008C, GPSAreaInformation, OB, 1, , false
0016008D, GPSDateStamp, DT, 1, , false
0016008E, GPSDifferential, IS, 1, , false
00180010, ContrastBolusAgent, LO, 1, , false
00180012, ContrastBolusAgentSequence, SQ, 1, , false
00180013, ContrastBolusT1Relaxivity, FL, 1, , false
00180014, ContrastBolusAdministrationRouteSequence, SQ, 1, , false
00180015, BodyPartExamined, CS, 1, , false
00180020, ScanningSequence, CS, 1-n, , false
00180021, SequenceVariant, CS, 1-n, , false
00180022, ScanOptions, CS, 1-n, , false
00180023, MRAcquisitionType, CS, 1, , false
00180024, SequenceName, SH, 1, , false
00180025, AngioFlag, CS, 1, , false
00180026, InterventionDrugInformationSequence, SQ, 1, , false
00180027, InterventionDrugStopTime, TM, 1, , false
00180028, InterventionDrugDose, DS, 1, , false
00180029, InterventionDrugCodeSequence, SQ, 1, , false
0018002A, AdditionalDrugSequence, SQ, 1, , false
00180030, Radionuclide, LO, 1-n, RET (1993), true
00180031, Radiopharmaceutical, LO, 1, , false
00180032, EnergyWindowCenterline, DS, 1, RET (1993), true
00180033, EnergyWindowTotalWidth, DS, 1-n, RET (1993), true
00180034, InterventionDrugName, LO, 1, , false
00180035, InterventionDrugStartTime, TM, 1, , false
00180036, InterventionSequence, SQ, 1, , false
00180037, TherapyType, CS, 1, RET (2001), true
00180038, InterventionStatus, CS, 1, , false
00180039, TherapyDescription, CS, 1, RET (2003), true
0018003A, InterventionDescription, ST, 1, , false
00180040, CineRate, IS, 1, , false
00180042, InitialCineRunState, CS, 1, , false
00180050, SliceThickness, DS, 1, , false
00180060, KVP, DS, 1, , false
00180070, CountsAccumulated, IS, 1, , false
00180071, AcquisitionTerminationCondition, CS, 1, , false
00180072, EffectiveDuration, DS, 1, , false
00180073, AcquisitionStartCondition, CS, 1, , false
00180074, AcquisitionStartConditionData, IS, 1, , false
00180075, AcquisitionTerminationConditionData, IS, 1, , false
00180080, RepetitionTime, DS, 1, , false
00180081, EchoTime, DS, 1, , false
00180082, InversionTime, DS, 1, , false
00180083, NumberOfAverages, DS, 1, , false
00180084, ImagingFrequency, DS, 1, , false
00180085, ImagedNucleus, SH, 1, , false
00180086, EchoNumbers, IS, 1-n, , false
00180087, MagneticFieldStrength, DS, 1, , false
00180088, SpacingBetweenSlices, DS, 1, , false
00180089, NumberOfPhaseEncodingSteps, IS, 1, , false
00180090, DataCollectionDiameter, DS, 1, , false
00180091, EchoTrainLength, IS, 1, , false
00180093, PercentSampling, DS, 1, , false
00180094, PercentPhaseFieldOfView, DS, 1, , false
00180095, PixelBandwidth, DS, 1, , false
00181000, DeviceSerialNumber, LO, 1, , false
00181002, DeviceUID, UI, 1, , false
00181003, DeviceID, LO, 1, , false
00181004, PlateID, LO, 1, , false
00181005, GeneratorID, LO, 1, , false
00181006, GridID, LO, 1, , false
00181007, CassetteID, LO, 1, , false
00181008, GantryID, LO, 1, , false
00181009, UniqueDeviceIdentifier, UT, 1, , false
0018100A, UDISequence, SQ, 1, , false
0018100B, ManufacturerDeviceClassUID, UI, 1-n, , false
00181010, SecondaryCaptureDeviceID, LO, 1, , false
00181011, HardcopyCreationDeviceID, LO, 1, RET (2007), true
00181012, DateOfSecondaryCapture, DA, 1, , false
00181014, TimeOfSecondaryCapture, TM, 1, , false
00181016, SecondaryCaptureDeviceManufacturer, LO, 1, , false
00181017, HardcopyDeviceManufacturer, LO, 1, RET (2007), true
00181018, SecondaryCaptureDeviceManufacturerModelName, LO, 1, , false
00181019, SecondaryCaptureDeviceSoftwareVersions, LO, 1-n, , false
0018101A, HardcopyDeviceSoftwareVersion, LO, 1-n, RET (2007), true
0018101B, HardcopyDeviceManufacturerModelName, LO, 1, RET (2007), true
00181020, SoftwareVersions, LO, 1-n, , false
00181022, VideoImageFormatAcquired, SH, 1, , false
00181023, DigitalImageFormatAcquired, LO, 1, , false
00181030, ProtocolName, LO, 1, , false
00181040, ContrastBolusRoute, LO, 1, , false
00181041, ContrastBolusVolume, DS, 1, , false
00181042, ContrastBolusStartTime, TM, 1, , false
00181043, ContrastBolusStopTime, TM, 1, , false
00181044, ContrastBolusTotalDose, DS, 1, , false
00181045, SyringeCounts, IS, 1, , false
00181046, ContrastFlowRate, DS, 1-n, , false
00181047, ContrastFlowDuration, DS, 1-n, , false
00181048, ContrastBolusIngredient, CS, 1, , false
00181049, ContrastBolusIngredientConcentration, DS, 1, , false
00181050, SpatialResolution, DS, 1, , false
00181060, TriggerTime, DS, 1, , false
00181061, TriggerSourceOrType, LO, 1, , false
00181062, NominalInterval, IS, 1, , false
00181063, FrameTime, DS, 1, , false
00181064, CardiacFramingType, LO, 1, , false
00181065, FrameTimeVector, DS, 1-n, , false
00181066, FrameDelay, DS, 1, , false
00181067, ImageTriggerDelay, DS, 1, , false
00181068, MultiplexGroupTimeOffset, DS, 1, , false
00181069, TriggerTimeOffset, DS, 1, , false
0018106A, SynchronizationTrigger, CS, 1, , false
0018106C, SynchronizationChannel, US, 2, , false
0018106E, TriggerSamplePosition, UL, 1, , false
00181070, RadiopharmaceuticalRoute, LO, 1, , false
00181071, RadiopharmaceuticalVolume, DS, 1, , false
00181072, RadiopharmaceuticalStartTime, TM, 1, , false
00181073, RadiopharmaceuticalStopTime, TM, 1, , false
00181074, RadionuclideTotalDose, DS, 1, , false
00181075, RadionuclideHalfLife, DS, 1, , false
00181076, RadionuclidePositronFraction, DS, 1, , false
00181077, RadiopharmaceuticalSpecificActivity, DS, 1, , false
00181078, RadiopharmaceuticalStartDateTime, DT, 1, , false
00181079, RadiopharmaceuticalStopDateTime, DT, 1, , false
00181080, BeatRejectionFlag, CS, 1, , false
00181081, LowRRValue, IS, 1, , false
00181082, HighRRValue, IS, 1, , false
00181083, IntervalsAcquired, IS, 1, , false
00181084, IntervalsRejected, IS, 1, , false
00181085, PVCRejection, LO, 1, , false
00181086, SkipBeats, IS, 1, , false
00181088, HeartRate, IS, 1, , false
00181090, CardiacNumberOfImages, IS, 1, , false
00181094, TriggerWindow, IS, 1, , false
00181100, ReconstructionDiameter, DS, 1, , false
00181110, DistanceSourceToDetector, DS, 1, , false
00181111, DistanceSourceToPatient, DS, 1, , false
00181114, EstimatedRadiographicMagnificationFactor, DS, 1, , false
00181120, GantryDetectorTilt, DS, 1, , false
00181121, GantryDetectorSlew, DS, 1, , false
00181130, TableHeight, DS, 1, , false
00181131, TableTraverse, DS, 1, , false
00181134, TableMotion, CS, 1, , false
00181135, TableVerticalIncrement, DS, 1-n, , false
00181136, TableLateralIncrement, DS, 1-n, , false
00181137, TableLongitudinalIncrement, DS, 1-n, , false
00181138, TableAngle, DS, 1, , false
0018113A, TableType, CS, 1, , false
00181140, RotationDirection, CS, 1, , false
00181141, AngularPosition, DS, 1, RET (2007), true
00181142, RadialPosition, DS, 1-n, , false
00181143, ScanArc, DS, 1, , false
00181144, AngularStep, DS, 1, , false
00181145, CenterOfRotationOffset, DS, 1, , false
00181146, RotationOffset, DS, 1-n, RET (1993), true
00181147, FieldOfViewShape, CS, 1, , false
00181149, FieldOfViewDimensions, IS, 1-2, , false
00181150, ExposureTime, IS, 1, , false
00181151, XRayTubeCurrent, IS, 1, , false
00181152, Exposure, IS, 1, , false
00181153, ExposureInuAs, IS, 1, , false
00181154, AveragePulseWidth, DS, 1, , false
00181155, RadiationSetting, CS, 1, , false
00181156, RectificationType, CS, 1, , false
0018115A, RadiationMode, CS, 1, , false
0018115E, ImageAndFluoroscopyAreaDoseProduct, DS, 1, , false
00181160, FilterType, SH, 1, , false
00181161, TypeOfFilters, LO, 1-n, , false
00181162, IntensifierSize, DS, 1, , false
00181164, ImagerPixelSpacing, DS, 2, , false
00181166, Grid, CS, 1-n, , false
00181170, GeneratorPower, IS, 1, , false
00181180, CollimatorGridName, SH, 1, , false
00181181, CollimatorType, CS, 1, , false
00181182, FocalDistance, IS, 1-2, , false
00181183, XFocusCenter, DS, 1-2, , false
00181184, YFocusCenter, DS, 1-2, , false
00181190, FocalSpots, DS, 1-n, , false
00181191, AnodeTargetMaterial, CS, 1, , false
001811A0, BodyPartThickness, DS, 1, , false
001811A2, CompressionForce, DS, 1, , false
001811A3, CompressionPressure, DS, 1, , false
001811A4, PaddleDescription, LO, 1, , false
001811A5, CompressionContactArea, DS, 1, , false
00181200, DateOfLastCalibration, DA, 1-n, , false
00181201, TimeOfLastCalibration, TM, 1-n, , false
00181202, DateTimeOfLastCalibration, DT, 1, , false
00181210, ConvolutionKernel, SH, 1-n, , false
00181240, UpperLowerPixelValues, IS, 1-n, RET, true
00181242, ActualFrameDuration, IS, 1, , false
00181243, CountRate, IS, 1, , false
00181244, PreferredPlaybackSequencing, US, 1, , false
00181250, ReceiveCoilName, SH, 1, , false
00181251, TransmitCoilName, SH, 1, , false
00181260, PlateType, SH, 1, , false
00181261, PhosphorType, LO, 1, , false
00181271, WaterEquivalentDiameter, FD, 1, , false
00181272, WaterEquivalentDiameterCalculationMethodCodeSequence, SQ, 1, , false
00181300, ScanVelocity, DS, 1, , false
00181301, WholeBodyTechnique, CS, 1-n, , false
00181302, ScanLength, IS, 1, , false
00181310, AcquisitionMatrix, US, 4, , false
00181312, InPlanePhaseEncodingDirection, CS, 1, , false
00181314, FlipAngle, DS, 1, , false
00181315, VariableFlipAngleFlag, CS, 1, , false
00181316, SAR, DS, 1, , false
00181318, dBdt, DS, 1, , false
00181320, B1rms, FL, 1, , false
00181400, AcquisitionDeviceProcessingDescription, LO, 1, , false
00181401, AcquisitionDeviceProcessingCode, LO, 1, , false
00181402, CassetteOrientation, CS, 1, , false
00181403, CassetteSize, CS, 1, , false
00181404, ExposuresOnPlate, US, 1, , false
00181405, RelativeXRayExposure, IS, 1, , false
00181411, ExposureIndex, DS, 1, , false
00181412, TargetExposureIndex, DS, 1, , false
00181413, DeviationIndex, DS, 1, , false
00181450, ColumnAngulation, DS, 1, , false
00181460, TomoLayerHeight, DS, 1, , false
00181470, TomoAngle, DS, 1, , false
00181480, TomoTime, DS, 1, , false
00181490, TomoType, CS, 1, , false
00181491, TomoClass, CS, 1, , false
00181495, NumberOfTomosynthesisSourceImages, IS, 1, , false
00181500, PositionerMotion, CS, 1, , false
00181508, PositionerType, CS, 1, , false
00181510, PositionerPrimaryAngle, DS, 1, , false
00181511, PositionerSecondaryAngle, DS, 1, , false
00181520, PositionerPrimaryAngleIncrement, DS, 1-n, , false
00181521, PositionerSecondaryAngleIncrement, DS, 1-n, , false
00181530, DetectorPrimaryAngle, DS, 1, , false
00181531, DetectorSecondaryAngle, DS, 1, , false
00181600, ShutterShape, CS, 1-3, , false
00181602, ShutterLeftVerticalEdge, IS, 1, , false
00181604, ShutterRightVerticalEdge, IS, 1, , false
00181606, ShutterUpperHorizontalEdge, IS, 1, , false
00181608, ShutterLowerHorizontalEdge, IS, 1, , false
00181610, CenterOfCircularShutter, IS, 2, , false
00181612, RadiusOfCircularShutter, IS, 1, , false
00181620, VerticesOfThePolygonalShutter, IS, 2-2n, , false
00181622, ShutterPresentationValue, US, 1, , false
00181623, ShutterOverlayGroup, US, 1, , false
00181624, ShutterPresentationColorCIELabValue, US, 3, , false
00181630, OutlineShapeType, CS, 1, , false
00181631, OutlineLeftVerticalEdge, FD, 1, , false
00181632, OutlineRightVerticalEdge, FD, 1, , false
00181633, OutlineUpperHorizontalEdge, FD, 1, , false
00181634, OutlineLowerHorizontalEdge, FD, 1, , false
00181635, CenterOfCircularOutline, FD, 2, , false
00181636, DiameterOfCircularOutline, FD, 1, , false
00181637, NumberOfPolygonalVertices, UL, 1, , false
00181638, VerticesOfThePolygonalOutline, OF, 1, , false
00181700, CollimatorShape, CS, 1-3, , false
00181702, CollimatorLeftVerticalEdge, IS, 1, , false
00181704, CollimatorRightVerticalEdge, IS, 1, , false
00181706, CollimatorUpperHorizontalEdge, IS, 1, , false
00181708, CollimatorLowerHorizontalEdge, IS, 1, , false
00181710, CenterOfCircularCollimator, IS, 2, , false
00181712, RadiusOfCircularCollimator, IS, 1, , false
00181720, VerticesOfThePolygonalCollimator, IS, 2-2n, , false
00181800, AcquisitionTimeSynchronized, CS, 1, , false
00181801, TimeSource, SH, 1, , false
00181802, TimeDistributionProtocol, CS, 1, , false
00181803, NTPSourceAddress, LO, 1, , false
00182001, PageNumberVector, IS, 1-n, , false
00182002, FrameLabelVector, SH, 1-n, , false
00182003, FramePrimaryAngleVector, DS, 1-n, , false
00182004, FrameSecondaryAngleVector, DS, 1-n, , false
00182005, SliceLocationVector, DS, 1-n, , false
00182006, DisplayWindowLabelVector, SH, 1-n, , false
00182010, NominalScannedPixelSpacing, DS, 2, , false
00182020, DigitizingDeviceTransportDirection, CS, 1, , false
00182030, RotationOfScannedFilm, DS, 1, , false
00182041, BiopsyTargetSequence, SQ, 1, , false
00182042, TargetUID, UI, 1, , false
00182043, LocalizingCursorPosition, FL, 2, , false
00182044, CalculatedTargetPosition, FL, 3, , false
00182045, TargetLabel, SH, 1, , false
00182046, DisplayedZValue, FL, 1, , false
00183100, IVUSAcquisition, CS, 1, , false
00183101, IVUSPullbackRate, DS, 1, , false
00183102, IVUSGatedRate, DS, 1, , false
00183103, IVUSPullbackStartFrameNumber, IS, 1, , false
00183104, IVUSPullbackStopFrameNumber, IS, 1, , false
00183105, LesionNumber, IS, 1-n, , false
00184000, AcquisitionComments, LT, 1, RET, true
00185000, OutputPower, SH, 1-n, , false
00185010, TransducerData, LO, 1-n, , false
00185012, FocusDepth, DS, 1, , false
00185020, ProcessingFunction, LO, 1, , false
00185021, PostprocessingFunction, LO, 1, RET (2007), true
00185022, MechanicalIndex, DS, 1, , false
00185024, BoneThermalIndex, DS, 1, , false
00185026, CranialThermalIndex, DS, 1, , false
00185027, SoftTissueThermalIndex, DS, 1, , false
00185028, SoftTissueFocusThermalIndex, DS, 1, , false
00185029, SoftTissueSurfaceThermalIndex, DS, 1, , false
00185030, DynamicRange, DS, 1, RET, true
00185040, TotalGain, DS, 1, RET, true
00185050, DepthOfScanField, IS, 1, , false
00185100, PatientPosition, CS, 1, , false
00185101, ViewPosition, CS, 1, , false
00185104, ProjectionEponymousNameCodeSequence, SQ, 1, , false
00185210, ImageTransformationMatrix, DS, 6, RET (2003), true
00185212, ImageTranslationVector, DS, 3, RET (2003), true
00186000, Sensitivity, DS, 1, , false
00186011, SequenceOfUltrasoundRegions, SQ, 1, , false
00186012, RegionSpatialFormat, US, 1, , false
00186014, RegionDataType, US, 1, , false
00186016, RegionFlags, UL, 1, , false
00186018, RegionLocationMinX0, UL, 1, , false
0018601A, RegionLocationMinY0, UL, 1, , false
0018601C, RegionLocationMaxX1, UL, 1, , false
0018601E, RegionLocationMaxY1, UL, 1, , false
